article_id,ticker,published_at,source_name,author,title,description,content,url,date,publishedAt,sentiment_score,sentiment_label,Date,Open,High,Low,Close,Volume,Return_1D,MA_5,MA_21,MA_126,MA_252,Volatility_21
37,AVGO,2026-03-25 18:55:51+00:00,Business Insider,rmchan@businessinsider.com (Rosalie Chan),Meta and OpenAI's compute crunch gives Arm a big opportunity,"Arm CEO Rene Haas announced the Arm AGI CPU, partnering with AI giants Meta and OpenAI to tackle energy-efficient AI computing needs.","ARM has long run its business as an architect behind the scenes, designing chips that power almost all the world's smartphone and making money off royalties from the chips it designs for customers.
… [+3573 chars]",https://www.businessinsider.com/arm-unveils-ai-chip-partners-with-meta-openai-2026-3,2026-03-25,2026-03-25 18:55:51+00:00,0.0,neutral,2026-03-25 00:00:00-04:00,322.5899963378906,324.29998779296875,316.7200012207031,318.8099975585937,19900000,0.0016336956854192,317.7281005859375,324.5174967447917,343.5145404149616,299.1119210984972,0.0242297510273915
38,AVGO,2026-03-26 00:15:17+00:00,Digitimes,Jingyue Hsiao,"Broadcom to mass-produce 400G single-lane PAM4 DSP by 2027, vows to maintain lead","Broadcom recently announced that it completed development of a 400G single-lane PAM4 digital signal processor (DSP) at the Optical Fiber Communication Conference (OFC) 2026, signaling accelerated progress toward higher-speed optical links, with implications f…","Save my User ID and Password
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function… [+307 chars]",https://www.digitimes.com/news/a20260325PD204/broadcom-optical-communications-development-2027.html,2026-03-26,2026-03-26 00:15:17+00:00,0.7506,positive,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
39,AVGO,2026-03-26 05:00:53+00:00,Help Net Security,Anamarija Pogorelec,"Unbreakable Enterprise Kernel 8.2 ships with confidential computing support, XFS live repair",Many enterprise Linux deployments rely on hardware-level memory isolation to protect sensitive workloads from co-tenants and compromised hypervisors. Oracle’s Unbreakable Enterprise Kernel 8.2 (UEK 8.2) extends that capability on Oracle Linux with support for…,Many enterprise Linux deployments rely on hardware-level memory isolation to protect sensitive workloads from co-tenants and compromised hypervisors. Oracle’s Unbreakable Enterprise Kernel 8.2 (UEK 8… [+4177 chars],https://www.helpnetsecurity.com/2026/03/26/oracle-unbreakable-enterprise-kernel-8-2/,2026-03-26,2026-03-26 05:00:53+00:00,-0.0258,neutral,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
40,AVGO,2026-03-26 10:06:36+00:00,Stratechery.com,Ben Thompson,An Interview with Arm CEO Rene Haas About Selling Chips,An interview with Arm CEO Rene Haas about the company's decision to not just license IP but make their own chips.,"Good morning,
This week’s Stratechery Interview is with Arm CEO Rene Haas, who I previously spoke to in January 2024, and who recently made a major announcement at Arm’s first-ever standalone keynot… [+46333 chars]",https://stratechery.com/2026/an-interview-with-arm-ceo-rene-haas-about-selling-chips/,2026-03-26,2026-03-26 10:06:36+00:00,0.4404,positive,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
41,AVGO,2026-03-26 13:00:01+00:00,CNBC,MacKenzie Sigalos,Apple expands American manufacturing program with four new partners,"Apple is adding Bosch, Cirrus Logic, TDK, and Qnity Electronics to its American Manufacturing Program, committing $400 million through 2030.","Apple announced a significant expansion of its American Manufacturing Program on Thursday, bringing four new partners Bosch, Cirrus Logic, TDK, and Qnity Electronics into its domestic supply chain. … [+3855 chars]",https://www.cnbc.com/2026/03/26/apple-american-manufacturing-program-trump.html,2026-03-26,2026-03-26 13:00:01+00:00,0.2023,positive,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
42,AVGO,2026-03-26 13:33:23+00:00,PCMag.com,Michael Lydick,"The FCC Router Ban Sends the Wrong Signal: America First, Your Connectivity Second","Banning foreign-made networking hardware won't make us safer or keep our data more private; it'll just cut off our access to cheap, essential, high-quality tech.
The FCC’s recent decision to ban foreign-made routers fits into a broader pattern in which comple…","The FCCs recent decision to ban foreign-made routers fits into a broader pattern in which complex, hard-to-define risks get simplified into something tangible and easy to point out to the populace. W… [+5408 chars]",https://uk.pcmag.com/wireless-routers/164022/the-fcc-router-ban-sends-the-wrong-signal-america-first-your-connectivity-second,2026-03-26,2026-03-26 13:33:23+00:00,-0.4215,negative,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
43,AVGO,2026-03-26 13:33:23+00:00,PCMag.com,Michael Lydick,"The FCC Router Ban Sends the Wrong Signal: America First, Your Connectivity Second","Banning foreign-made networking hardware won't make us safer or keep our data more private; it'll just cut off our access to cheap, essential, high-quality tech.
The FCC’s recent decision to ban foreign-made routers fits into a broader pattern in which comple…","The FCCs recent decision to ban foreign-made routers fits into a broader pattern in which complex, hard-to-define risks get simplified into something tangible and easy to point out to the populace. W… [+5408 chars]",https://me.pcmag.com/en/wireless-routers/36191/the-fcc-router-ban-sends-the-wrong-signal-america-first-your-connectivity-second,2026-03-26,2026-03-26 13:33:23+00:00,-0.4215,negative,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
44,AVGO,2026-03-26 13:48:01+00:00,MacRumors,Joe Rossignol,Apple Announces Plans to Make More iPhone Parts in USA,"Apple today announced four new members of its American Manufacturing Program: TDK, Bosch, Cirrus Logic, and Qnity Electronics.





Apple said TDK will manufacture tunnel magnetoresistance (TMR) sensors in the U.S. for the first time ever, for use in iPhones …","Apple today announced four new members of its American Manufacturing Program: TDK, Bosch, Cirrus Logic, and Qnity Electronics.
Apple said TDK will manufacture tunnel magnetoresistance (TMR) sensors … [+2093 chars]",https://www.macrumors.com/2026/03/26/apple-suppliers-to-make-more-iphone-parts-in-usa/,2026-03-26,2026-03-26 13:48:01+00:00,0.0,neutral,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
45,AVGO,2026-03-26 14:00:02+00:00,Yahoo Entertainment,,Broadcom Insiders Are Selling Stock. Is AVGO Finally at the End of the Road?,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_320469bc-8192-42e2-a636-d81b9f81a70b,2026-03-26,2026-03-26 14:00:02+00:00,0.5423,positive,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
46,AVGO,2026-03-26 14:25:06+00:00,Cult of Mac,David Snow,Apple adds 4 new partners to its American Manufacturing Program,"As part of a $600 billion commitment, Apple adds partners to its American Manufacturing Program, including Bosch and TDK.
(via Cult of Mac - Your source for the latest Apple news, rumors, analysis, reviews, how-tos and deals.)","Apple pledged $600 billion over four years to boost U.S. manufacturing. Photo: Apple
Four new companies will join Apple’s American Manufacturing Program (AMP), the iPhone giant said Thursday. It add… [+2739 chars]",https://www.cultofmac.com/news/apple-adds-partners-to-american-manufacturing-program,2026-03-26,2026-03-26 14:25:06+00:00,0.5994,positive,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
47,AVGO,2026-03-26 14:47:24+00:00,Wccftech,Rohail Saleem,"After Eating Over $3.3 Billion In Tariff Costs, Apple Expands Its American Manufacturing Plan (AMP) By Roping In 4 Additional Supply Chain Partners",Apple appears intent on expanding its US-based manufacturing footprint not just to remain firmly ensconced on the good side of a notoriously temperamental administration but also to better manage its exposure to geopolitical risks and US import tariffs. To th…,Apple appears intent on expanding its US-based manufacturing footprint not just to remain firmly ensconced on the good side of a notoriously temperamental administration but also to better manage its… [+3059 chars],https://wccftech.com/after-eating-over-3-3-billion-in-tariff-costs-apple-expands-its-american-manufacturing-plan-amp-by-roping-in-4-additional-supply-chain-partners/,2026-03-26,2026-03-26 14:47:24+00:00,0.7003,positive,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
48,AVGO,2026-03-26 16:07:37+00:00,Breitbart News,Lucas Nolan,Trump Effect: Apple Expands American Manufacturing Program with 4 Partners,"Apple has announced a significant expansion of its American Manufacturing Program on Thursday, bringing four new partners into its domestic supply chain as part of a broader push to strengthen U.S. manufacturing capabilities.
The post Trump Effect: Apple Expa…","Apple has announced a significant expansion of its American Manufacturing Program on Thursday, bringing four new partners into its domestic supply chain as part of a broader push to strengthen U.S. m… [+4065 chars]",https://www.breitbart.com/tech/2026/03/26/trump-effect-apple-expands-american-manufacturing-program-with-4-partners/,2026-03-26,2026-03-26 16:07:37+00:00,0.4767,positive,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
49,AVGO,2026-03-26 17:00:00+00:00,Streamingmedia.com,https://www.streamingmedia.com/Authors/4247-Jan-Ozer.htm,The State of Streaming Codecs 2026,"Streaming codec adoption used to be an engineering abstraction governed by RD curves, BD-rate tables, and roadmap slides that no one outside of R&D ever considered. Over the last 15 months, codec adoption decisions have morphed into a much broader discussion,…","Streaming codec adoption used to be an engineering abstraction governed by RD curves, BD-Rate tables, and road map slides that no one outside of R&amp;D ever considered. Over
the last 15 months, cod… [+22429 chars]",https://www.streamingmedia.com/Articles/ReadArticle.aspx?ArticleID=173838,2026-03-26,2026-03-26 17:00:00+00:00,-0.296,negative,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
50,AVGO,2026-03-26 17:09:49+00:00,Theregister.com,Brandon Vigliarolo,Apple's making more iPhone parts in the US. The iPhone itself? Not so much,"Maybe that's why Tim didn't get an invitation to the President's tech bro club?
Apple's American Manufacturing Program (AMP) is expanding, with new suppliers signed on to produce iPhone components - though those parts will still be shipped overseas for final …","Apple's American Manufacturing Program (AMP) is expanding, with new suppliers signed on to produce iPhone components - though those parts will still be shipped overseas for final assembly.
The iBiz … [+2256 chars]",https://www.theregister.com/2026/03/26/apple_expands_list_of_bits/,2026-03-26,2026-03-26 17:09:49+00:00,0.0,neutral,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
51,AVGO,2026-03-26 17:30:54+00:00,Macdailynews.com,MacDailyNews,"Apple adds new partners Bosch, Cirrus Logic, TDK, and Qnity Electronics to its American Manufacturing Program","Apple today announced new members of its American Manufacturing Program (AMP), expanding the company’s long-standing commitment…
The post Apple adds new partners Bosch, Cirrus Logic, TDK, and Qnity Electronics to its American Manufacturing Program appeared fi…","Apple today announced new members of its American Manufacturing Program (AMP), expanding the companys long-standing commitment to bring even more advanced manufacturing and critical component product… [+4023 chars]",https://macdailynews.com/2026/03/26/apple-adds-new-partners-bosch-cirrus-logic-tdk-and-qnity-electronics-to-its-american-manufacturing-program/,2026-03-26,2026-03-26 17:30:54+00:00,0.3804,positive,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
52,AVGO,2026-03-26 18:57:00+00:00,Techtarget.com,,Divide and conquer: Why the time is right for disaggregated storage,"Converged infrastructure seemed brilliant five years ago. One vendor, one stack, and one throat to choke. But then Broadcom bought VMware, and according to Omdia research company ESG, bumped hypervisor costs for 72% of enterprises in 18 months. CIOs who built…","Converged infrastructure seemed brilliant five years ago. One vendor, one stack, and one throat to choke. But then Broadcom bought VMware, and according to Omdia research company ESG, bumped hypervis… [+3868 chars]",https://www.techtarget.com/searchitchannel/DellTechnologiesStorage/Divide-and-conquer-Why-the-time-is-right-for-disaggregated-storage,2026-03-26,2026-03-26 18:57:00+00:00,0.0387,neutral,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
53,AVGO,2026-03-26 20:04:56+00:00,Barchart.com,Ruchi Gupta,Analysts Expect Higher TPU Shipments. Why That Makes Broadcom Stock a Buy Now.,"Analysts are bullish on Broadcom stock, expecting more than 40% upside from an increase in TPU units.","Broadcom (AVGO) is a global technology powerhouse headquartered in Palo Alto, California, specializing in the design and supply of complex semiconductor and infrastructure software solutions. The com… [+4096 chars]",https://www.barchart.com/story/news/990598/analysts-expect-higher-tpu-shipments-why-that-makes-broadcom-stock-a-buy-now,2026-03-26,2026-03-26 20:04:56+00:00,0.1779,positive,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
54,AVGO,2026-03-26 20:23:10+00:00,Jeffgeerling.com,jandeboevrie,Using FireWire on a Raspberry Pi,"After learning Apple killed off FireWire (IEEE 1394) support in macOS 26 Tahoe, I started looking at alternatives for old FireWire equipment like hard drives, DV cameras, and A/V gear.
I own an old Canon GL1 camera, with a 'DV' port. I could plug that into an…","After learning Apple killed off FireWire (IEEE 1394) support in macOS 26 Tahoe, I started looking at alternatives for old FireWire equipment like hard drives, DV cameras, and A/V gear.
I own an old … [+3424 chars]",https://www.jeffgeerling.com/blog/2026/firewire-on-a-raspberry-pi/,2026-03-26,2026-03-26 20:23:10+00:00,-0.1779,negative,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
55,AVGO,2026-03-26 20:31:02+00:00,GSMArena.com,Vlad,Apple expands its American Manufacturing Program with new partners,"Back in August of last year, Apple announced its American Manufacturing Program (AMP), with the aim to bring its supply chain and manufacturing partners to US soil.

Today, the company has unveiled new members of AMP, including Bosch, Cirrus Logic, TDK, and Q…","Back in August of last year, Apple announced its American Manufacturing Program (AMP), with the aim to bring its supply chain and manufacturing partners to US soil.
Today, the company has unveiled n… [+1378 chars]",https://www.gsmarena.com/apple_expands_its_american_manufacturing_program_with_new_partners-news-72131.php,2026-03-26,2026-03-26 20:31:02+00:00,0.0,neutral,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
56,AVGO,2026-03-26 20:57:04+00:00,Android Headlines,Sai Krishna,Apple Doubles Down on US Manufacturing with Additional $400 Million Investment,"Apple spends $400 million more to boost US manufacturing. It is now working with Bosch, Cirrus Logic, TDK, and Qnity Electronics","Apple, through its American Manufacturing program, has been taking steps to bring more advanced manufacturing and critical component production to the US. In that direction, Apple has now announced i… [+1906 chars]",https://www.androidheadlines.com/2026/03/apple-doubles-down-on-us-manufacturing-with-additional-400-million-investment.html,2026-03-26,2026-03-26 20:57:04+00:00,-0.0018,neutral,2026-03-26 00:00:00-04:00,314.0199890136719,316.9200134277344,309.1700134277344,309.4200134277344,20343700,-0.0294532298320838,315.77800903320315,323.4606221516927,343.288087632921,299.5987192789714,0.0244822261288603
57,AVGO,2026-03-27 06:50:49+00:00,Yahoo Entertainment,,Broadcom (AVGO) Powers the AI Boom — Bullish despite the Pullback,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_06da636a-2b3e-4945-b091-dd8225a071d3,2026-03-27,2026-03-27 06:50:49+00:00,0.5423,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
58,AVGO,2026-03-27 08:08:00+00:00,GlobeNewswire,SNS Insider pvt ltd,"Massive MIMO Market Size to Reach USD 151.20 Billion by 2035, Owing to Rapid 5G Deployment and High-Speed Data Demand | Report by SNS Insider","The Massive MIMO Market is expanding rapidly with growing 5G infrastructure and advanced antenna adoption, with the U.S. segment increasing from USD 2.94 billion in 2025 to USD 43.17 billion by 2035. The Massive MIMO Market is expanding rapidly with growing 5…","Austin, March 27, 2026 (GLOBE NEWSWIRE) -- The Massive MIMO Market size is valued at USD 7.98 Billion in 2025 and is projected to reach USD 151.20 Billion by 2035, growing at a CAGR of 34.78% during … [+7305 chars]",https://www.globenewswire.com/news-release/2026/03/27/3263599/0/en/Massive-MIMO-Market-Size-to-Reach-USD-151-20-Billion-by-2035-Owing-to-Rapid-5G-Deployment-and-High-Speed-Data-Demand-Report-by-SNS-Insider.html,2026-03-27,2026-03-27 08:08:00+00:00,0.5719,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
59,AVGO,2026-03-27 08:42:31+00:00,Ibtimes.com.au,Mike Clair,10 Best Rising AI Stocks to Buy in 2026: Top Analyst Picks,"As artificial intelligence infrastructure spending accelerates in 2026, investors are eyeing a fresh wave of stocks poised for outsized gains beyond the mega-cap leaders.","As artificial intelligence infrastructure spending accelerates in 2026, investors are eyeing a fresh wave of stocks poised for outsized gains beyond the mega-cap leaders. While giants like Nvidia rem… [+5943 chars]",https://www.ibtimes.com.au/10-best-rising-ai-stocks-buy-2026-top-analyst-picks-1864658,2026-03-27,2026-03-27 08:42:31+00:00,0.8834,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
60,AVGO,2026-03-27 14:58:00+00:00,PR Newswire UK,,"Global Embedded Hypervisor Market to Reach USD 89.56 Billion by 2035, Driven by Automotive, 5G & AI Adoption Across USA, Europe & Asia-Pacific - Key Players: Wind River, BlackBerry QNX, Siemens, Thales & Green Hills","Global embedded hypervisor market projected to grow at a 12% CAGR, unlocking secure, real-time, multi-OS performance across automotive, aerospace, industrial automation, and telecom ecosystems NEWARK, Del., March 27, 2026 /PRNewswire/ -- According to a latest…","Global embedded hypervisor market projected to grow at a 12% CAGR, unlocking secure, real-time, multi-OS performance across automotive, aerospace, industrial automation, and telecom ecosystems
NEWAR… [+9244 chars]",https://www.prnewswire.co.uk/news-releases/global-embedded-hypervisor-market-to-reach-usd-89-56-billion-by-2035--driven-by-automotive-5g--ai-adoption-across-usa-europe--asia-pacific--key-players-wind-river-blackberry-qnx-siemens-thales--green-hills-302727369.html,2026-03-27,2026-03-27 14:58:00+00:00,0.34,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
61,AVGO,2026-03-27 15:03:00+00:00,Yahoo Entertainment,,Broadcom just made the AI debate harder to ignore,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4b7b9383-e716-4eac-a887-385e8d39173a,2026-03-27,2026-03-27 15:03:00+00:00,0.5423,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
62,AVGO,2026-03-27 15:30:51+00:00,SiliconANGLE News,Robert Hof,"AI agents are about to overtake cybersecurity — for better, or worse?","Artificial intelligence has been a prime concern for cybersecurity for years, but it took on a new urgency at this week’s RSAC conference in San Francisco. AI agents in particular were the chief concern on everyone’s lips, and no wonder: You’ve got these thin…","Artificial intelligence has been a prime concern for cybersecurity for years, but it took on a new urgency at this week’s RSAC conference in San Francisco.
AI agents in particular were the chief con… [+15953 chars]",https://siliconangle.com/2026/03/27/ai-agents-overtake-cybersecurity-better-worse/,2026-03-27,2026-03-27 15:30:51+00:00,0.2617,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
63,AVGO,2026-03-27 16:19:29+00:00,Slickdeals.net,suihuamo,Woot - Keychron K8 Tenkeyless Wireless Mechanical Keyboard - $43.99,"Woot has Keychron K8 Tenkeyless Wireless Mechanical Keyboard for Windows or Mac, RGB Backlight, Bluetooth, Multitasking, with Gateron G Pro for $43.99, FS for Prime.

https://computers.woot.com/offers","Woot has Keychron K8 Tenkeyless Wireless Mechanical Keyboard for Windows or Mac, RGB Backlight, Bluetooth, Multitasking, with Gateron G Pro for $43.99, FS for Prime.https://computers.woot.
com/offer… [+1104 chars]",https://slickdeals.net/f/19354203-woot-keychron-k8-tenkeyless-wireless-mechanical-keyboard-43-99,2026-03-27,2026-03-27 16:19:29+00:00,0.4215,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
64,AVGO,2026-03-27 17:42:20+00:00,Yahoo Entertainment,,Broadcom Stock Price Prediction: Where Will AVGO Be in 3 Years?,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4c3b1fd0-4284-4449-8b41-356c4245e27d,2026-03-27,2026-03-27 17:42:20+00:00,0.5423,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
65,AVGO,2026-03-27 18:56:30+00:00,Pypi.org,circuitpython@adafruit.com,adafruit-circuitpython-apds9999 1.1.1,CircuitPython driver for Broadcom APDS-9999 Light + RGB + Proximity,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/adafruit-circuitpython-apds9999/1.1.1/,2026-03-27,2026-03-27 18:56:30+00:00,0.3182,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
66,AVGO,2026-03-27 20:47:46+00:00,Gadget Flow,Grigor Baklajyan,rabbit project cyberdeck preview: Why I think design and display will make or break it,"When rabbit rolled out the R1 AI assistant device, I still recall the wave of roasting. Marques Brownlee even called it “barely reviewable,” and that’s the kind of reaction the company will want to dodge with project cyberdeck. Vibe coding..
The post rabbit p…","When rabbit rolled out the R1 AI assistant device, I still recall the wave of roasting. Marques Brownlee even called it “barely reviewable,” and that’s the kind of reaction the company will want to d… [+3683 chars]",https://thegadgetflow.com/blog/rabbit-project-cyberdeck-preview/,2026-03-27,2026-03-27 20:47:46+00:00,0.0772,positive,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
67,AVGO,2026-03-27 21:35:00+00:00,TechRadar,Efosa Udinmwen,"'The next evolution of the Arm compute platform': AGI CPU is Arm's first in-house AI chip, Meta and OpenAI sign up as early clients — and it might have picked the perfect time to launch","Arm introduces its first in-house AGI CPU, offering high-density performance and gaining early backing from major companies, including Meta and OpenAI.",<ul><li>Arm enters silicon production with a CPU designed for large-scale AI workloads</li><li>New AGI CPU doubles rack performance compared with traditional x86 systems</li><li>Meta and OpenAI adopt… [+3849 chars],https://www.techradar.com/pro/the-next-evolution-of-the-arm-compute-platform-agi-cpu-is-its-first-in-house-ai-chip-signs-up-meta-and-openai-as-early-clients,2026-03-27,2026-03-27 21:35:00+00:00,0.0,neutral,2026-03-27 00:00:00-04:00,307.0599975585937,307.5,298.8699951171875,300.67999267578125,23593900,-0.0282464623252121,313.94200439453124,322.4917370024182,343.0176435198103,300.08622269403367,0.0242771193915453
72,AVGO,2026-03-30 08:19:00+00:00,GlobeNewswire,Research and Markets,"Data Center Chips Market Analysis, Trends and Growth Outlook by Region, 2026-2034","Dublin, March 30, 2026 (GLOBE NEWSWIRE) -- The ""Data Center Chip Market Report by Chip Type, Data Center Size, Industry Vertical, and Region 2026-2034"" has been added to ResearchAndMarkets.com's offering.","Dublin, March 30, 2026 (GLOBE NEWSWIRE) -- The ""Data Center Chip Market Report by Chip Type, Data Center Size, Industry Vertical, and Region 2026-2034"" has been added to ResearchAndMarkets.com's offe… [+4263 chars]",https://www.globenewswire.com/news-release/2026/03/30/3264345/28124/en/Data-Center-Chips-Market-Analysis-Trends-and-Growth-Outlook-by-Region-2026-2034.html,2026-03-30,2026-03-30 08:19:00+00:00,0.0,neutral,2026-03-30 00:00:00-04:00,300.8699951171875,304.7699890136719,289.9599914550781,293.4100036621094,28054500,-0.0241784927190383,308.12200317382815,321.27882893880206,342.70191180516804,300.5735335577102,0.024712072336857
73,AVGO,2026-03-30 08:21:00+00:00,GlobeNewswire,Research and Markets,High Frequency Trading (HFT) Server Market Trends and Industry Outlook Report 2026-2030: A $3.7+ Billion Opportunity,"Opportunities in the HFT server market include AI-driven strategy adoption, 5G-enabled ultra-low latency demands, growth in global financial infrastructure, and advances in FPGA and GPU acceleration Opportunities in the HFT server market include AI-driven str…","Dublin, March 30, 2026 (GLOBE NEWSWIRE) -- The ""High Frequency Trading (HFT) Server Market Report 2026"" has been added to ResearchAndMarkets.com's offering.
The high-frequency trading (HFT) server m… [+6714 chars]",https://www.globenewswire.com/news-release/2026/03/30/3264348/28124/en/High-Frequency-Trading-HFT-Server-Market-Trends-and-Industry-Outlook-Report-2026-2030-A-3-7-Billion-Opportunity.html,2026-03-30,2026-03-30 08:21:00+00:00,0.0,neutral,2026-03-30 00:00:00-04:00,300.8699951171875,304.7699890136719,289.9599914550781,293.4100036621094,28054500,-0.0241784927190383,308.12200317382815,321.27882893880206,342.70191180516804,300.5735335577102,0.024712072336857
